CustomerID,Region,Cultural Event,Sweet,Rating,Sentiment
3904,South India,Pongal,Kozhukattai,2,Negative
3905,West India,Navratri,Modak,3,Negative
3906,South India,Diwali,Mysore Pak,3,Positive
3907,North India,Baisakhi,Kaju Katli,4,Negative
3908,South India,Diwali,Payasam,4,Positive
3909,North India,Diwali,Kaju Katli,4,Negative
3910,South India,Diwali,Kozhukattai,4,Negative
3911,North India,Baisakhi,Rasgulla,4,Positive
3912,West India,Ganesh Chaturthi,Shrikhand,2,Positive
3913,West India,Navratri,Shrikhand,4,Negative
3914,East India,Bihu,Sandesh,5,Positive
3915,North India,Diwali,Gulab Jamun,5,Negative
3916,West India,Navratri,Modak,5,Positive
3917,East India,Diwali,Sandesh,1,Negative
3918,East India,Bihu,Pitha,3,Negative
3919,East India,Bihu,Chomchom,5,Negative
3920,West India,Navratri,Shrikhand,4,Negative
3921,East India,Diwali,Sandesh,5,Positive
3922,South India,Onam,Mysore Pak,4,Negative
3923,North India,Holi,Kaju Katli,5,Positive
3924,West India,Ganesh Chaturthi,Jalebi,1,Negative
3925,East India,Bihu,Rasgulla,1,Negative
3926,South India,Ugadi,Jangiri,2,Negative
3927,North India,Diwali,Ladoo,2,Positive
3928,South India,Diwali,Jangiri,5,Positive
3929,North India,Holi,Rasgulla,5,Positive
3930,East India,Bihu,Sandesh,1,Positive
3931,North India,Baisakhi,Rasgulla,5,Positive
3932,East India,Bihu,Pitha,5,Negative
3933,West India,Navratri,Puran Poli,3,Positive
3934,East India,Durga Puja,Chomchom,1,Negative
3935,South India,Onam,Jangiri,1,Positive
3936,North India,Holi,Gulab Jamun,1,Positive
3937,South India,Ugadi,Kozhukattai,2,Negative
3938,East India,Durga Puja,Pitha,4,Positive
3939,North India,Lohri,Gulab Jamun,5,Positive
3940,North India,Lohri,Kaju Katli,1,Positive
3941,East India,Diwali,Chomchom,2,Negative
3942,North India,Lohri,Rasgulla,2,Negative
3943,West India,Navratri,Jalebi,1,Positive
3944,East India,Poila Baisakh,Pitha,2,Negative
3945,South India,Pongal,Mysore Pak,3,Negative
3946,West India,Ganesh Chaturthi,Shrikhand,3,Negative
3947,South India,Pongal,Kozhukattai,4,Negative
3948,South India,Ugadi,Payasam,3,Negative
3949,North India,Diwali,Rasgulla,3,Positive
3950,West India,Ganesh Chaturthi,Puran Poli,5,Positive
3951,West India,Gudi Padwa,Puran Poli,4,Positive
3952,South India,Ugadi,Jangiri,4,Positive
3953,East India,Diwali,Rasgulla,2,Positive
3954,West India,Diwali,Shrikhand,1,Negative
3955,North India,Diwali,Gulab Jamun,5,Negative
3956,East India,Diwali,Rasgulla,5,Negative
3957,West India,Diwali,Modak,3,Positive
3958,North India,Holi,Gulab Jamun,2,Negative
3959,South India,Pongal,Kozhukattai,2,Negative
3960,West India,Navratri,Jalebi,2,Positive
3961,East India,Bihu,Rasgulla,4,Positive
3962,South India,Diwali,Payasam,1,Negative
3963,North India,Baisakhi,Rasgulla,4,Negative
3964,North India,Holi,Ladoo,5,Negative
3965,West India,Diwali,Shrikhand,3,Positive
3966,South India,Diwali,Jangiri,2,Negative
3967,North India,Baisakhi,Kaju Katli,2,Positive
3968,West India,Ganesh Chaturthi,Modak,4,Negative
3969,North India,Holi,Kaju Katli,2,Positive
3970,West India,Navratri,Jalebi,4,Negative
3971,South India,Onam,Payasam,4,Negative
3972,West India,Gudi Padwa,Modak,3,Positive
3973,South India,Pongal,Mysore Pak,5,Positive
3974,East India,Diwali,Chomchom,1,Positive
3975,South India,Ugadi,Payasam,3,Negative
3976,South India,Pongal,Kozhukattai,1,Positive
3977,South India,Pongal,Mysore Pak,3,Negative
3978,West India,Navratri,Modak,3,Negative
3979,North India,Diwali,Gulab Jamun,4,Negative
3980,North India,Holi,Ladoo,3,Negative
3981,South India,Pongal,Mysore Pak,5,Negative
3982,East India,Durga Puja,Pitha,2,Negative
3983,West India,Ganesh Chaturthi,Jalebi,2,Negative
3984,East India,Poila Baisakh,Pitha,2,Positive
3985,East India,Durga Puja,Chomchom,3,Positive
3986,South India,Diwali,Mysore Pak,3,Positive
3987,South India,Ugadi,Mysore Pak,1,Positive
3988,North India,Holi,Kaju Katli,4,Negative
3989,North India,Baisakhi,Ladoo,1,Negative
3990,North India,Holi,Rasgulla,4,Positive
3991,North India,Holi,Gulab Jamun,1,Negative
3992,South India,Ugadi,Jangiri,2,Positive
3993,East India,Diwali,Chomchom,5,Positive
3994,North India,Lohri,Rasgulla,4,Negative
3995,North India,Diwali,Gulab Jamun,4,Positive
3996,South India,Diwali,Mysore Pak,1,Negative
3997,South India,Ugadi,Mysore Pak,2,Positive
3998,West India,Navratri,Puran Poli,1,Positive
3999,South India,Ugadi,Mysore Pak,5,Negative
4000,North India,Baisakhi,Rasgulla,2,Positive
4001,North India,Diwali,Kaju Katli,3,Negative
4002,West India,Ganesh Chaturthi,Jalebi,1,Positive
4003,North India,Baisakhi,Gulab Jamun,4,Negative
4004,East India,Diwali,Chomchom,1,Positive
4005,South India,Diwali,Kozhukattai,2,Positive
4006,East India,Diwali,Sandesh,4,Positive
4007,South India,Diwali,Payasam,2,Negative
4008,North India,Holi,Gulab Jamun,5,Negative
4009,East India,Poila Baisakh,Chomchom,2,Negative
4010,North India,Holi,Ladoo,4,Negative
4011,East India,Durga Puja,Pitha,2,Negative
4012,West India,Ganesh Chaturthi,Jalebi,5,Negative
4013,North India,Holi,Kaju Katli,3,Negative
4014,East India,Durga Puja,Chomchom,1,Positive
4015,North India,Diwali,Gulab Jamun,3,Positive
4016,South India,Ugadi,Jangiri,3,Negative
4017,East India,Poila Baisakh,Chomchom,5,Negative
4018,South India,Onam,Jangiri,4,Positive
4019,North India,Lohri,Kaju Katli,4,Negative
4020,North India,Holi,Rasgulla,5,Positive
4021,North India,Diwali,Rasgulla,3,Positive
4022,North India,Baisakhi,Kaju Katli,1,Positive
4023,West India,Navratri,Jalebi,5,Positive
4024,South India,Diwali,Payasam,3,Negative
4025,West India,Diwali,Jalebi,1,Positive
4026,North India,Holi,Rasgulla,3,Negative
4027,West India,Navratri,Puran Poli,1,Positive
4028,North India,Holi,Ladoo,4,Positive
4029,North India,Lohri,Kaju Katli,1,Positive
4030,South India,Pongal,Mysore Pak,1,Positive
4031,West India,Navratri,Shrikhand,4,Negative
4032,South India,Pongal,Mysore Pak,1,Positive
4033,North India,Lohri,Gulab Jamun,4,Positive
4034,North India,Diwali,Rasgulla,5,Positive
4035,South India,Onam,Jangiri,2,Negative
4036,West India,Ganesh Chaturthi,Jalebi,1,Negative
4037,East India,Durga Puja,Chomchom,4,Negative
4038,West India,Navratri,Modak,1,Positive
4039,East India,Diwali,Pitha,4,Positive
4040,North India,Holi,Rasgulla,1,Positive
4041,North India,Lohri,Gulab Jamun,5,Negative
4042,East India,Bihu,Pitha,5,Negative
4043,South India,Pongal,Payasam,3,Positive
4044,North India,Lohri,Ladoo,3,Positive
4045,East India,Poila Baisakh,Chomchom,1,Negative
4046,East India,Poila Baisakh,Rasgulla,3,Negative
4047,West India,Gudi Padwa,Jalebi,2,Positive
4048,North India,Diwali,Ladoo,3,Positive
4049,South India,Pongal,Payasam,2,Positive
4050,West India,Diwali,Modak,2,Negative
4051,South India,Pongal,Kozhukattai,5,Positive
4052,West India,Diwali,Shrikhand,2,Negative
4053,South India,Diwali,Payasam,4,Negative
4054,South India,Onam,Kozhukattai,4,Positive
4055,North India,Lohri,Gulab Jamun,2,Positive
4056,South India,Diwali,Mysore Pak,5,Positive
4057,West India,Ganesh Chaturthi,Puran Poli,3,Negative
4058,North India,Lohri,Rasgulla,1,Positive
4059,North India,Baisakhi,Ladoo,2,Positive
4060,East India,Poila Baisakh,Chomchom,1,Positive
4061,North India,Holi,Ladoo,5,Positive
4062,West India,Ganesh Chaturthi,Modak,1,Positive
4063,South India,Onam,Jangiri,1,Negative
4064,North India,Holi,Gulab Jamun,3,Negative
4065,North India,Baisakhi,Rasgulla,4,Negative
4066,South India,Diwali,Kozhukattai,4,Positive
4067,East India,Diwali,Pitha,4,Negative
4068,South India,Diwali,Jangiri,1,Positive
4069,North India,Lohri,Ladoo,1,Negative
4070,West India,Navratri,Shrikhand,4,Positive
4071,East India,Diwali,Rasgulla,5,Negative
4072,North India,Baisakhi,Rasgulla,5,Positive
4073,South India,Diwali,Mysore Pak,2,Negative
4074,South India,Ugadi,Jangiri,1,Negative
4075,West India,Gudi Padwa,Shrikhand,4,Positive
4076,South India,Diwali,Mysore Pak,5,Negative
4077,West India,Gudi Padwa,Shrikhand,5,Negative
4078,West India,Gudi Padwa,Modak,2,Positive
4079,South India,Diwali,Mysore Pak,1,Negative
4080,North India,Lohri,Rasgulla,3,Positive
4081,South India,Onam,Kozhukattai,3,Positive
4082,East India,Durga Puja,Rasgulla,4,Negative
4083,South India,Pongal,Payasam,1,Negative
4084,West India,Diwali,Shrikhand,2,Negative
4085,East India,Diwali,Sandesh,4,Negative
4086,East India,Durga Puja,Sandesh,1,Negative
4087,South India,Pongal,Payasam,4,Positive
4088,North India,Baisakhi,Ladoo,3,Positive
4089,East India,Bihu,Pitha,1,Negative
4090,West India,Ganesh Chaturthi,Jalebi,4,Negative
4091,North India,Lohri,Gulab Jamun,1,Positive
4092,South India,Pongal,Payasam,3,Negative
4093,South India,Diwali,Mysore Pak,2,Positive
4094,North India,Diwali,Rasgulla,1,Negative
4095,West India,Ganesh Chaturthi,Puran Poli,4,Positive
4096,North India,Baisakhi,Gulab Jamun,1,Positive
4097,South India,Pongal,Payasam,1,Negative
4098,North India,Diwali,Gulab Jamun,3,Positive
4099,North India,Holi,Kaju Katli,4,Positive
4100,South India,Pongal,Jangiri,1,Negative
4101,West India,Ganesh Chaturthi,Modak,4,Positive
4102,East India,Durga Puja,Rasgulla,1,Negative
4103,West India,Diwali,Shrikhand,1,Positive
4104,North India,Holi,Rasgulla,3,Positive
4105,East India,Diwali,Sandesh,1,Negative
4106,South India,Ugadi,Mysore Pak,4,Positive
4107,West India,Ganesh Chaturthi,Puran Poli,4,Positive
4108,West India,Ganesh Chaturthi,Jalebi,1,Positive
4109,West India,Navratri,Puran Poli,2,Negative
4110,East India,Poila Baisakh,Chomchom,1,Positive
4111,West India,Diwali,Puran Poli,1,Negative
4112,West India,Ganesh Chaturthi,Modak,2,Negative
4113,North India,Lohri,Kaju Katli,4,Positive
4114,North India,Holi,Kaju Katli,3,Positive
4115,South India,Onam,Jangiri,2,Positive
4116,North India,Baisakhi,Gulab Jamun,4,Negative
4117,East India,Poila Baisakh,Rasgulla,4,Negative
4118,North India,Baisakhi,Rasgulla,3,Positive
4119,West India,Ganesh Chaturthi,Puran Poli,5,Negative
4120,South India,Pongal,Kozhukattai,1,Positive
4121,West India,Diwali,Puran Poli,4,Positive
4122,North India,Baisakhi,Gulab Jamun,2,Positive
4123,East India,Durga Puja,Rasgulla,2,Negative
4124,South India,Pongal,Payasam,5,Positive
4125,East India,Bihu,Sandesh,2,Positive
4126,North India,Lohri,Gulab Jamun,4,Positive
4127,North India,Lohri,Ladoo,1,Positive
4128,North India,Lohri,Gulab Jamun,4,Negative
4129,East India,Poila Baisakh,Rasgulla,4,Positive
4130,South India,Diwali,Payasam,3,Positive
4131,North India,Diwali,Kaju Katli,1,Positive
4132,East India,Poila Baisakh,Chomchom,3,Positive
4133,West India,Gudi Padwa,Modak,3,Negative
4134,South India,Diwali,Kozhukattai,1,Positive
4135,North India,Baisakhi,Rasgulla,3,Positive
4136,South India,Onam,Kozhukattai,5,Negative
4137,North India,Lohri,Kaju Katli,3,Positive
4138,West India,Ganesh Chaturthi,Jalebi,2,Positive
4139,West India,Ganesh Chaturthi,Puran Poli,3,Negative
4140,West India,Diwali,Shrikhand,4,Negative
4141,West India,Navratri,Modak,3,Positive
4142,West India,Ganesh Chaturthi,Modak,4,Positive
4143,North India,Baisakhi,Gulab Jamun,3,Negative
4144,East India,Poila Baisakh,Pitha,4,Positive
4145,South India,Pongal,Jangiri,3,Negative
4146,South India,Pongal,Payasam,4,Negative
4147,North India,Lohri,Kaju Katli,4,Positive
4148,West India,Ganesh Chaturthi,Puran Poli,5,Positive
4149,East India,Bihu,Chomchom,5,Negative
4150,South India,Ugadi,Payasam,5,Negative
4151,North India,Baisakhi,Rasgulla,4,Negative
4152,South India,Pongal,Jangiri,4,Positive
4153,South India,Ugadi,Mysore Pak,2,Negative
4154,South India,Ugadi,Jangiri,4,Positive
4155,East India,Diwali,Pitha,5,Negative
4156,West India,Ganesh Chaturthi,Jalebi,1,Negative
4157,West India,Navratri,Puran Poli,1,Negative
4158,East India,Diwali,Rasgulla,1,Negative
4159,North India,Holi,Rasgulla,2,Negative
4160,North India,Lohri,Rasgulla,4,Negative
4161,North India,Lohri,Ladoo,3,Negative
4162,West India,Ganesh Chaturthi,Jalebi,5,Negative
4163,West India,Diwali,Shrikhand,3,Positive
4164,West India,Ganesh Chaturthi,Modak,2,Negative
4165,South India,Onam,Jangiri,2,Negative
4166,South India,Ugadi,Payasam,2,Positive
4167,South India,Onam,Payasam,4,Positive
4168,North India,Diwali,Rasgulla,3,Negative
4169,West India,Ganesh Chaturthi,Jalebi,1,Negative
4170,South India,Pongal,Kozhukattai,2,Negative
4171,North India,Lohri,Kaju Katli,5,Negative
4172,South India,Pongal,Kozhukattai,2,Positive
4173,West India,Ganesh Chaturthi,Puran Poli,5,Positive
4174,South India,Pongal,Payasam,4,Positive
4175,North India,Lohri,Ladoo,4,Negative
4176,West India,Ganesh Chaturthi,Modak,4,Positive
4177,North India,Baisakhi,Rasgulla,1,Positive
4178,North India,Baisakhi,Ladoo,4,Positive
4179,East India,Durga Puja,Sandesh,3,Positive
4180,South India,Onam,Jangiri,4,Positive
4181,East India,Bihu,Chomchom,5,Positive
4182,North India,Baisakhi,Ladoo,5,Negative
4183,West India,Gudi Padwa,Puran Poli,5,Positive
4184,South India,Pongal,Jangiri,3,Negative
4185,North India,Holi,Kaju Katli,5,Negative
4186,North India,Holi,Ladoo,2,Negative
4187,South India,Ugadi,Payasam,5,Positive
4188,South India,Pongal,Jangiri,2,Negative
4189,North India,Lohri,Rasgulla,1,Positive
4190,West India,Gudi Padwa,Jalebi,4,Negative
4191,South India,Ugadi,Payasam,5,Negative
4192,East India,Diwali,Chomchom,3,Negative
4193,North India,Baisakhi,Gulab Jamun,5,Negative
4194,East India,Durga Puja,Chomchom,4,Negative
4195,West India,Ganesh Chaturthi,Puran Poli,1,Positive
4196,North India,Holi,Gulab Jamun,2,Positive
4197,North India,Lohri,Kaju Katli,2,Positive
4198,East India,Bihu,Sandesh,5,Positive
4199,South India,Onam,Kozhukattai,2,Positive
4200,South India,Onam,Mysore Pak,2,Positive
4201,East India,Durga Puja,Sandesh,2,Negative
4202,East India,Bihu,Sandesh,1,Positive
4203,East India,Bihu,Rasgulla,1,Positive
4204,West India,Diwali,Puran Poli,5,Positive
4205,South India,Onam,Payasam,3,Positive
4206,West India,Navratri,Jalebi,2,Positive
4207,North India,Lohri,Ladoo,1,Positive
4208,East India,Bihu,Sandesh,2,Positive
4209,West India,Diwali,Jalebi,3,Positive
4210,North India,Diwali,Ladoo,2,Negative
4211,West India,Navratri,Modak,4,Negative
4212,East India,Bihu,Rasgulla,2,Positive
4213,North India,Baisakhi,Ladoo,5,Negative
4214,North India,Holi,Rasgulla,3,Positive
4215,South India,Onam,Jangiri,4,Positive
4216,South India,Pongal,Jangiri,3,Positive
4217,West India,Navratri,Jalebi,3,Negative
4218,East India,Diwali,Chomchom,3,Negative
4219,North India,Holi,Gulab Jamun,5,Negative
4220,North India,Baisakhi,Ladoo,1,Positive
4221,South India,Diwali,Kozhukattai,2,Negative
4222,North India,Holi,Ladoo,1,Positive
4223,East India,Diwali,Rasgulla,3,Positive
4224,East India,Durga Puja,Rasgulla,2,Positive
4225,North India,Diwali,Kaju Katli,2,Positive
4226,West India,Gudi Padwa,Jalebi,2,Negative
4227,West India,Navratri,Shrikhand,3,Positive
4228,South India,Pongal,Payasam,3,Negative
4229,North India,Holi,Gulab Jamun,3,Negative
4230,West India,Ganesh Chaturthi,Jalebi,4,Negative
4231,South India,Onam,Payasam,2,Negative
4232,East India,Durga Puja,Rasgulla,5,Positive
4233,South India,Diwali,Jangiri,5,Negative
4234,West India,Diwali,Modak,5,Negative
4235,East India,Diwali,Pitha,3,Negative
4236,West India,Navratri,Jalebi,2,Positive
4237,East India,Poila Baisakh,Chomchom,2,Positive
4238,East India,Bihu,Pitha,3,Negative
4239,North India,Baisakhi,Ladoo,5,Positive
4240,South India,Onam,Kozhukattai,1,Positive
4241,South India,Diwali,Jangiri,2,Negative
4242,West India,Navratri,Jalebi,2,Negative
4243,South India,Pongal,Mysore Pak,2,Positive
4244,South India,Diwali,Mysore Pak,3,Positive
4245,North India,Diwali,Rasgulla,4,Positive
4246,West India,Ganesh Chaturthi,Puran Poli,4,Negative
4247,North India,Lohri,Kaju Katli,1,Negative
4248,West India,Navratri,Puran Poli,1,Negative
4249,East India,Durga Puja,Sandesh,2,Positive
4250,North India,Diwali,Ladoo,2,Negative
4251,South India,Onam,Payasam,2,Negative
4252,West India,Ganesh Chaturthi,Modak,5,Positive
4253,West India,Ganesh Chaturthi,Modak,4,Positive
4254,South India,Ugadi,Jangiri,1,Negative
4255,West India,Diwali,Jalebi,1,Negative
4256,North India,Baisakhi,Rasgulla,2,Negative
4257,East India,Diwali,Rasgulla,1,Positive
4258,East India,Diwali,Chomchom,2,Positive
4259,East India,Poila Baisakh,Sandesh,4,Negative
4260,South India,Onam,Mysore Pak,2,Positive
4261,West India,Ganesh Chaturthi,Modak,5,Negative
4262,East India,Durga Puja,Chomchom,3,Positive
4263,South India,Pongal,Jangiri,3,Negative
4264,East India,Durga Puja,Pitha,4,Positive
4265,West India,Gudi Padwa,Jalebi,5,Negative
4266,West India,Gudi Padwa,Modak,4,Positive
4267,East India,Bihu,Pitha,5,Positive
4268,East India,Poila Baisakh,Sandesh,4,Negative
4269,East India,Durga Puja,Chomchom,1,Positive
4270,West India,Navratri,Puran Poli,3,Positive
4271,North India,Holi,Kaju Katli,5,Positive
4272,West India,Diwali,Shrikhand,3,Positive
4273,West India,Navratri,Puran Poli,3,Negative
4274,West India,Diwali,Puran Poli,5,Negative
4275,East India,Poila Baisakh,Sandesh,2,Negative
4276,East India,Bihu,Pitha,4,Positive
4277,West India,Ganesh Chaturthi,Shrikhand,4,Positive
4278,South India,Ugadi,Kozhukattai,1,Positive
4279,North India,Lohri,Ladoo,5,Negative
4280,East India,Poila Baisakh,Rasgulla,2,Positive
4281,West India,Diwali,Puran Poli,3,Positive
4282,North India,Holi,Rasgulla,5,Positive
4283,East India,Poila Baisakh,Sandesh,3,Negative
4284,West India,Ganesh Chaturthi,Shrikhand,2,Negative
4285,East India,Bihu,Pitha,4,Positive
4286,West India,Gudi Padwa,Modak,5,Negative
4287,East India,Poila Baisakh,Rasgulla,4,Negative
4288,South India,Ugadi,Payasam,4,Positive
4289,East India,Bihu,Sandesh,5,Negative
4290,North India,Diwali,Ladoo,4,Negative
4291,South India,Pongal,Mysore Pak,5,Negative
4292,East India,Durga Puja,Chomchom,5,Negative
4293,North India,Lohri,Ladoo,3,Negative
4294,West India,Ganesh Chaturthi,Shrikhand,1,Positive
4295,South India,Ugadi,Kozhukattai,4,Positive
4296,South India,Pongal,Jangiri,4,Negative
4297,South India,Pongal,Jangiri,4,Positive
4298,South India,Onam,Payasam,4,Negative
4299,West India,Diwali,Modak,5,Positive
4300,West India,Gudi Padwa,Shrikhand,2,Negative
4301,North India,Baisakhi,Rasgulla,2,Negative
4302,South India,Diwali,Payasam,5,Negative
4303,West India,Ganesh Chaturthi,Shrikhand,3,Positive
4304,East India,Diwali,Pitha,1,Negative
4305,North India,Lohri,Rasgulla,1,Negative
4306,West India,Ganesh Chaturthi,Jalebi,4,Positive
4307,South India,Pongal,Mysore Pak,4,Positive
4308,North India,Baisakhi,Ladoo,5,Positive
4309,North India,Holi,Rasgulla,1,Positive
4310,West India,Diwali,Puran Poli,2,Negative
4311,North India,Baisakhi,Gulab Jamun,5,Negative
4312,East India,Bihu,Pitha,4,Negative
4313,South India,Pongal,Payasam,5,Positive
4314,North India,Holi,Kaju Katli,3,Positive
4315,North India,Lohri,Kaju Katli,5,Negative
4316,West India,Ganesh Chaturthi,Jalebi,5,Positive
4317,North India,Lohri,Rasgulla,2,Positive
4318,East India,Bihu,Pitha,3,Positive
4319,East India,Diwali,Sandesh,2,Positive
4320,West India,Ganesh Chaturthi,Jalebi,4,Positive
4321,West India,Gudi Padwa,Shrikhand,2,Positive
4322,East India,Durga Puja,Sandesh,4,Negative
4323,South India,Pongal,Kozhukattai,1,Positive
4324,West India,Ganesh Chaturthi,Modak,4,Positive
4325,South India,Ugadi,Kozhukattai,1,Negative
4326,North India,Holi,Gulab Jamun,5,Positive
4327,North India,Baisakhi,Ladoo,4,Positive
4328,South India,Ugadi,Payasam,3,Negative
4329,East India,Durga Puja,Sandesh,4,Positive
4330,East India,Diwali,Chomchom,3,Positive
4331,North India,Baisakhi,Gulab Jamun,4,Positive
4332,West India,Ganesh Chaturthi,Puran Poli,4,Negative
4333,West India,Navratri,Modak,5,Positive
4334,South India,Pongal,Payasam,5,Positive
4335,West India,Ganesh Chaturthi,Puran Poli,4,Positive
4336,East India,Bihu,Rasgulla,2,Negative
4337,West India,Navratri,Shrikhand,3,Negative
4338,North India,Diwali,Ladoo,1,Negative
4339,South India,Diwali,Payasam,3,Positive
4340,West India,Ganesh Chaturthi,Modak,2,Positive
4341,West India,Diwali,Puran Poli,1,Positive
4342,East India,Poila Baisakh,Chomchom,1,Positive
4343,West India,Gudi Padwa,Modak,2,Negative
4344,South India,Ugadi,Kozhukattai,2,Negative
4345,North India,Lohri,Kaju Katli,2,Negative
4346,East India,Durga Puja,Chomchom,3,Negative
4347,North India,Holi,Rasgulla,3,Positive
4348,North India,Lohri,Rasgulla,4,Positive
4349,East India,Bihu,Chomchom,4,Positive
4350,South India,Onam,Payasam,4,Positive
4351,West India,Gudi Padwa,Jalebi,5,Negative
4352,East India,Durga Puja,Pitha,3,Negative
4353,West India,Navratri,Puran Poli,1,Negative
4354,South India,Ugadi,Payasam,2,Negative
4355,South India,Pongal,Jangiri,4,Negative
4356,North India,Baisakhi,Rasgulla,2,Positive
4357,East India,Poila Baisakh,Pitha,5,Positive
4358,South India,Diwali,Jangiri,4,Negative
4359,West India,Gudi Padwa,Puran Poli,3,Negative
4360,North India,Lohri,Gulab Jamun,2,Negative
4361,South India,Pongal,Kozhukattai,5,Positive
4362,North India,Lohri,Ladoo,5,Positive
4363,North India,Holi,Ladoo,4,Positive
4364,North India,Diwali,Gulab Jamun,3,Negative
4365,North India,Baisakhi,Rasgulla,2,Positive
4366,East India,Diwali,Sandesh,3,Positive
4367,South India,Diwali,Mysore Pak,1,Positive
4368,West India,Diwali,Puran Poli,5,Negative
4369,South India,Pongal,Jangiri,3,Negative
4370,East India,Diwali,Pitha,3,Positive
4371,East India,Diwali,Sandesh,5,Positive
4372,South India,Diwali,Payasam,1,Negative
4373,West India,Gudi Padwa,Modak,5,Negative
4374,West India,Navratri,Modak,3,Negative
4375,South India,Pongal,Mysore Pak,4,Negative
4376,South India,Pongal,Jangiri,5,Negative
4377,West India,Ganesh Chaturthi,Jalebi,5,Negative
4378,West India,Navratri,Shrikhand,1,Negative
4379,South India,Diwali,Jangiri,3,Positive
4380,South India,Diwali,Payasam,1,Positive
4381,West India,Diwali,Jalebi,1,Positive
4382,North India,Baisakhi,Rasgulla,4,Positive
4383,South India,Pongal,Jangiri,3,Positive
4384,South India,Ugadi,Mysore Pak,5,Positive
4385,North India,Holi,Kaju Katli,5,Positive
4386,South India,Ugadi,Payasam,2,Negative
4387,North India,Holi,Kaju Katli,2,Negative
4388,East India,Bihu,Chomchom,3,Positive
4389,East India,Poila Baisakh,Chomchom,1,Negative
4390,West India,Navratri,Puran Poli,3,Positive
4391,North India,Baisakhi,Rasgulla,3,Positive
4392,North India,Baisakhi,Gulab Jamun,5,Negative
4393,North India,Baisakhi,Ladoo,2,Negative
4394,North India,Lohri,Kaju Katli,4,Positive
4395,East India,Durga Puja,Sandesh,5,Negative
4396,North India,Lohri,Kaju Katli,5,Positive
4397,North India,Lohri,Rasgulla,3,Negative
4398,West India,Diwali,Puran Poli,5,Positive
4399,West India,Ganesh Chaturthi,Jalebi,4,Positive
4400,North India,Lohri,Gulab Jamun,5,Positive
4401,North India,Lohri,Kaju Katli,3,Positive
4402,East India,Durga Puja,Pitha,5,Positive
4403,South India,Pongal,Mysore Pak,2,Negative
4404,West India,Navratri,Modak,2,Negative
4405,West India,Diwali,Modak,4,Positive
4406,South India,Ugadi,Kozhukattai,2,Negative
4407,North India,Baisakhi,Kaju Katli,4,Positive
4408,South India,Onam,Kozhukattai,4,Positive
4409,South India,Pongal,Payasam,5,Negative
4410,East India,Bihu,Sandesh,5,Positive
4411,West India,Gudi Padwa,Modak,5,Negative
4412,North India,Holi,Gulab Jamun,1,Positive
4413,East India,Diwali,Sandesh,1,Positive
4414,South India,Ugadi,Jangiri,1,Positive
4415,East India,Bihu,Rasgulla,5,Positive
4416,East India,Diwali,Chomchom,2,Positive
4417,North India,Diwali,Rasgulla,1,Negative
4418,West India,Navratri,Puran Poli,1,Negative
4419,South India,Ugadi,Mysore Pak,4,Negative
4420,East India,Bihu,Rasgulla,3,Negative
4421,North India,Holi,Ladoo,1,Negative
4422,North India,Lohri,Rasgulla,1,Negative
4423,South India,Diwali,Jangiri,4,Negative
4424,West India,Navratri,Jalebi,2,Positive
4425,East India,Poila Baisakh,Sandesh,3,Positive
4426,North India,Holi,Rasgulla,1,Negative
4427,North India,Holi,Kaju Katli,4,Negative
4428,North India,Holi,Rasgulla,5,Negative
4429,North India,Lohri,Gulab Jamun,4,Positive
4430,North India,Baisakhi,Rasgulla,2,Negative
4431,North India,Lohri,Gulab Jamun,2,Positive
4432,West India,Diwali,Modak,5,Positive
4433,North India,Holi,Gulab Jamun,5,Positive
4434,South India,Pongal,Payasam,1,Positive
4435,East India,Diwali,Sandesh,5,Negative
4436,East India,Diwali,Pitha,4,Negative
4437,West India,Diwali,Puran Poli,1,Positive
4438,West India,Ganesh Chaturthi,Modak,5,Negative
4439,North India,Holi,Rasgulla,3,Negative
4440,East India,Bihu,Rasgulla,3,Positive
4441,North India,Lohri,Kaju Katli,5,Negative
4442,East India,Bihu,Pitha,5,Positive
4443,North India,Diwali,Gulab Jamun,5,Negative
4444,East India,Bihu,Pitha,3,Negative
4445,East India,Poila Baisakh,Chomchom,2,Positive
4446,East India,Diwali,Sandesh,4,Negative
4447,North India,Lohri,Rasgulla,4,Positive
4448,South India,Ugadi,Mysore Pak,4,Positive
4449,East India,Poila Baisakh,Sandesh,4,Positive
4450,East India,Poila Baisakh,Pitha,4,Negative
4451,North India,Holi,Ladoo,3,Positive
4452,East India,Bihu,Sandesh,1,Negative
4453,South India,Pongal,Mysore Pak,4,Positive
4454,North India,Baisakhi,Rasgulla,1,Negative
4455,West India,Ganesh Chaturthi,Shrikhand,5,Negative
4456,North India,Lohri,Ladoo,2,Negative
4457,East India,Durga Puja,Pitha,2,Negative
4458,East India,Poila Baisakh,Rasgulla,1,Negative
4459,East India,Bihu,Pitha,1,Negative
4460,West India,Ganesh Chaturthi,Shrikhand,4,Positive
4461,North India,Baisakhi,Rasgulla,3,Negative
4462,South India,Ugadi,Kozhukattai,4,Positive
4463,South India,Onam,Kozhukattai,5,Negative
4464,East India,Poila Baisakh,Chomchom,5,Positive
4465,East India,Poila Baisakh,Sandesh,2,Positive
4466,West India,Gudi Padwa,Modak,5,Negative
4467,South India,Pongal,Mysore Pak,5,Positive
4468,South India,Pongal,Kozhukattai,4,Negative
