Region,Sweet_Preference,Festival,Language,Socio_Economic_Class,Purchase_Amount,Cluster_Label
2,1,13,6,1,1.437465794791797,8
2,1,1,10,0,-0.31329467373308867,2
2,4,11,11,2,0.5768787660900979,5
2,1,9,10,1,-1.629889968639274,9
0,11,10,8,0,1.5523828056972617,6
3,10,3,7,1,-1.2173367437694724,1
2,8,13,11,0,-0.09405474444612988,5
1,5,0,12,2,0.7993932330662836,2
2,4,11,4,0,1.0469097583990388,0
0,12,7,0,2,-0.8569835020632325,4
1,5,0,12,0,0.05653546528550292,2
1,5,0,12,2,-0.33902868757313237,2
1,5,6,3,2,1.588942055898162,3
2,1,9,4,2,-1.2970428435225416,8
0,11,7,0,1,0.1637091576552653,4
1,3,0,9,1,-1.2736973159969933,2
2,1,1,11,1,-1.0927502156875843,2
3,6,8,2,0,-0.1611635050888785,0
3,6,8,5,2,-1.4106885633251296,0
1,0,0,9,1,0.20831991817438306,2
2,8,9,6,1,-1.1624400825089003,0
0,2,2,1,2,0.24553407591312867,3
1,3,5,12,2,-0.6847813435827009,9
1,0,6,12,1,-0.9129973585354233,9
0,2,2,0,1,-0.46523322251322663,3
1,11,1,9,1,0.0714442427646899,1
3,6,3,2,2,0.16629026383383283,3
3,6,1,5,0,-0.7659898782755332,3
1,0,0,3,1,1.4324191543531062,3
3,5,4,5,0,-0.5860444012592999,3
0,12,10,8,2,0.11023788338882731,6
3,5,1,5,0,-1.612592704845592,3
1,0,0,3,1,-0.6756511620256794,3
3,5,1,7,1,0.1637091576552653,3
2,1,9,4,1,-0.5761052162731751,8
3,5,1,7,0,-0.11878713499299803,3
0,9,2,0,1,-0.3686921466402485,7
3,5,4,7,0,1.0288805391218827,3
2,7,11,6,1,-0.9254020777816718,0
2,7,9,11,1,0.4355343098339302,5
2,7,11,4,2,1.186058348204784,0
2,7,9,10,2,0.20527652432204224,5
0,2,7,8,1,-1.1822414045355207,9
3,6,4,7,0,1.4756815758237185,3
1,5,0,3,0,-1.6091640712651072,3
2,7,11,6,2,0.7474243937396087,0
2,7,1,10,2,0.2994291138805255,1
0,12,12,0,0,0.842308938781566,4
0,9,10,0,2,1.491707548514524,4
0,12,2,1,2,0.9113053740922222,7
0,12,10,8,0,-1.5523026873909984,6
1,0,6,12,2,1.2485442321098001,9
0,11,2,0,1,1.192337755773537,7
3,13,8,5,0,0.28224742200528663,6
1,11,5,12,0,-1.2702686824165084,1
2,7,11,11,1,0.852171075822062,5
0,9,7,1,2,-0.8440009232247673,4
1,3,5,3,2,-0.7291224362921174,3
3,13,3,7,1,-0.5228650858436237,1
3,10,8,2,1,1.5081958088791028,4
2,1,9,4,2,-1.6319702631712536,8
0,9,12,0,0,1.1293895841947479,4
1,0,6,9,2,0.26807060000957417,9
0,2,10,0,0,-0.364415985657846,8
0,2,12,0,1,1.6648728063154168,8
0,12,7,8,1,-0.8561744986341293,6
0,2,10,8,1,0.8374934421797614,5
2,4,11,11,0,-0.007491377532090734,5
3,6,4,7,2,-1.5069599713884068,3
3,6,8,5,2,0.8228928564830901,0
3,6,3,2,2,-0.1487202618698154,3
1,3,6,12,2,-0.46773728074616494,9
3,10,1,7,2,-0.9710144615939647,1
1,11,5,9,0,1.0827755770892795,1
2,8,1,11,1,-0.09871614515667686,1
2,7,11,11,2,0.0488306707226156,5
3,6,3,2,2,1.3759430102071422,3
2,1,11,11,2,1.1374796184857792,5
1,11,6,9,2,-0.9199701976148361,6
3,5,4,7,1,-1.6275014823247789,3
0,11,7,8,1,1.6095909053267001,6
0,9,7,8,0,1.1027309950071575,6
1,5,1,3,1,0.8508997847191854,3
3,10,4,5,2,0.33668179559208555,7
3,10,3,2,2,-0.4789862808079805,7
2,8,1,11,2,-1.4237481901092237,1
2,1,13,11,0,-0.6708741893966892,5
0,9,7,0,2,1.1020375634964978,4
3,13,8,7,0,0.7207272805792042,6
2,1,9,6,0,-0.043164576358258995,8
0,11,7,8,0,1.2954279070249692,6
0,2,2,0,1,0.007802639675240265,3
0,9,2,0,1,-0.7740413885937504,7
3,10,3,7,0,-0.426439581889089,1
2,4,9,11,0,-0.8955459988504835,5
0,2,7,8,2,1.5627457543843448,9
3,10,4,7,0,-1.4526026457472365,1
3,5,4,7,1,1.3075244344887023,3
3,5,1,2,2,-1.313030292240533,3
3,6,1,7,0,-0.8025491284764336,3
1,11,0,12,0,-0.019934620751153827,1
1,5,1,9,2,1.3929320822183087,2
3,6,4,7,1,0.6686813933069005,3
1,5,0,12,1,-1.0628556127835815,2
1,11,5,9,1,-1.1156334555393597,1
0,12,10,0,2,-1.113437589088937,4
0,11,10,1,1,-1.558774714823824,4
1,3,1,9,2,-1.548180622299854,2
1,5,5,3,1,0.41677313507329955,3
1,0,0,12,0,0.1738794864782765,2
2,7,11,10,0,-1.492089717882034,5
2,4,11,10,0,-1.2627950316905074,5
2,7,9,6,0,0.763334794511971,0
1,11,0,3,2,-0.838414947166674,7
0,2,10,0,2,-0.35162602668345305,8
0,2,12,1,0,-0.4229724243357896,8
0,11,10,1,0,-0.6556186961621724,4
0,9,7,0,0,-0.04108428182627956,4
3,6,3,2,0,0.43179748447092975,3
3,13,4,2,1,-1.2778579050609524,7
0,11,7,8,2,0.515741221233587,6
2,1,1,6,0,1.0500687241698228,3
0,11,10,8,0,1.068791374957639,6
2,7,1,6,2,-0.8383764231938596,3
1,0,1,9,2,-0.6908681312873818,2
2,8,11,4,1,-0.46192016085118504,0
0,2,7,1,1,0.19032922287004087,8
0,9,2,8,1,-1.0823487430276866,1
2,8,9,10,0,0.14394635960145935,6
0,11,2,0,2,-1.4971363583207256,7
3,5,4,7,1,-0.28729099208334397,3
1,3,5,9,0,-0.8497409951741184,9
3,13,3,5,1,0.9468630009999469,7
1,5,1,3,1,-1.4248268613480282,3
0,2,12,1,0,0.26017318558261443,8
3,5,3,2,2,-0.10272263832937813,3
2,1,9,11,0,-0.2633676049655787,9
3,6,4,5,2,1.6964624640232544,3
1,0,5,3,1,0.9375016756060389,8
3,6,8,5,1,-1.4921282418548487,0
1,0,5,12,0,1.072065912646866,9
3,10,1,7,0,0.6745755611475092,1
1,3,0,3,0,0.8215830414073991,3
1,5,6,12,1,0.5632412797137875,9
1,5,0,12,1,0.15380849664195534,2
0,11,2,8,0,0.9117291377931811,1
0,9,7,0,2,0.20604700377833116,4
0,11,12,8,0,-0.9176202352731557,6
0,11,2,0,0,1.1588604233977917,7
1,5,6,3,0,0.5835819373598099,3
3,13,1,5,1,-0.999445153531019,7
3,10,8,7,2,1.4465959763488185,6
3,10,8,5,0,0.5056094163833902,6
1,3,0,3,2,-0.5821149560322272,3
2,1,1,4,1,0.8571021443423098,3
0,12,10,0,1,-0.15966107014911554,4
0,12,2,0,0,-0.5227495139251805,7
0,11,12,0,0,0.019937691111788145,4
3,5,1,2,2,-0.18050253944172562,3
0,9,10,1,1,0.20250279827940315,4
3,10,1,7,0,-0.71594723758958,1
1,5,0,9,1,0.6577405850276004,2
1,5,1,9,2,1.5562352029787052,2
2,8,1,4,0,1.6941125016815737,7
2,8,9,11,2,0.7152954004123688,5
2,7,9,10,0,-1.278628384517241,5
3,6,1,7,0,1.3282118078900549,3
3,10,4,5,0,-0.6214094083029524,7
1,11,0,12,1,-0.3386049238721735,1
3,5,1,7,1,0.9140405761620469,3
2,8,9,10,2,1.0422868816613067,6
1,0,6,3,0,1.5413264254995183,8
0,11,12,1,1,1.5128957335624642,4
2,1,13,4,0,0.8977064116887258,8
0,11,7,0,2,-0.7126341759275384,4
2,7,13,4,0,-1.340921648558185,0
3,10,1,7,0,1.0773822208952586,1
0,9,2,0,1,-1.36484503567595,7
0,12,2,8,1,1.3192742461971059,1
1,11,1,12,2,-0.014156024828988336,1
0,2,12,1,0,0.9045636788496958,8
1,0,0,3,0,-1.1004935342232862,3
3,6,1,5,0,-1.4549526080889172,3
0,12,12,1,1,0.8548677539190722,4
3,10,1,5,0,1.267767694544204,7
2,1,11,11,0,0.07868674965380397,5
0,9,2,1,1,1.6216874327904331,7
3,6,3,5,2,1.5441771994877866,3
1,5,5,3,1,-1.3799849569920237,3
1,0,0,9,2,-0.7739258166753071,2
0,12,7,1,2,1.2950041433240105,4
3,13,1,7,2,0.2223041203060235,1
0,9,2,8,2,-1.0754914758667167,1
1,0,6,3,1,0.4990988649777506,8
1,5,6,12,2,-0.9576466430273552,9
1,0,1,12,1,0.5663617215117566,2
1,3,6,12,2,-1.312144240865801,9
1,11,1,12,2,1.1065448683157868,1
2,1,11,4,1,-0.5988728842065072,8
0,12,10,0,0,1.179971560500103,4
3,5,1,5,1,0.25531916500799545,3
3,13,8,5,0,0.3990521075786586,6
0,11,10,1,0,1.0910582312443833,4
3,5,3,2,2,0.9667798949450108,3
0,9,2,0,0,-1.3204268950209048,7
3,5,8,7,2,0.3896137342391215,0
1,3,1,3,0,-0.7558195494525219,3
1,3,0,3,0,0.9853869738143834,3
3,10,1,5,2,0.7775501404804982,7
3,5,8,2,0,-0.38325420836410545,0
0,9,10,8,2,-1.6040018589079728,6
0,2,10,8,2,0.5598126461333026,5
1,11,6,12,2,1.661983508354334,6
2,8,13,6,1,-1.231436517819556,0
3,13,3,5,1,0.37065993961441884,7
2,7,1,6,0,-1.4230932825713782,3
0,12,2,0,0,0.12237293482537476,7
3,13,1,2,2,-1.7287810068539329,7
0,2,2,0,0,-0.2582439165812587,3
1,5,5,12,0,1.2842174309359684,9
0,9,10,0,1,-0.7903370290942571,4
1,0,0,12,2,-1.055574581921653,2
3,13,4,2,2,1.7136441558984934,7
0,11,10,0,1,-1.234325815780639,4
0,2,12,1,0,0.9640446928751857,8
1,3,5,12,2,0.6840909824326751,9
0,2,2,0,1,-1.2802849153482618,3
2,8,1,4,2,-1.0846987053693673,7
2,8,1,4,1,-0.133310672744041,7
3,13,1,2,2,-0.22345676912982257,7
0,9,2,0,2,1.3775995410381627,7
1,0,1,3,1,-1.5296505913761098,3
2,8,13,6,1,-0.645255747475089,0
0,11,10,0,2,-1.4409298819844625,4
0,11,7,0,0,-1.1925658292497896,4
1,5,0,3,1,0.8748231718369507,3
0,9,10,1,1,1.5123178739702476,4
0,11,12,0,0,-0.29060405374538556,4
3,6,8,7,0,-1.6406766810273163,0
2,7,1,6,2,0.16166738709610026,3
2,4,1,11,2,1.51659403495265,2
0,9,10,0,2,-1.4278317312275541,4
3,5,3,2,0,-0.30389482436636617,3
3,10,1,5,0,-0.7329363096007466,7
1,0,5,12,2,0.4522537140353954,9
1,5,6,9,0,-1.3205039429665337,9
3,13,8,5,1,1.4327273461356214,6
2,4,9,4,1,1.0042637204934577,0
0,9,7,8,0,-1.4335332792040907,6
3,6,8,7,1,-1.6610558626461531,0
0,2,7,0,2,-1.7137566574563023,8
3,13,1,5,0,1.0232175151181604,7
0,11,10,8,2,-1.2674564324010544,6
1,3,0,9,2,1.4734086614276667,2
0,2,10,0,1,0.3089830591385059,8
3,10,3,7,1,-1.3049017339766869,1
3,5,1,2,1,0.8980146034712414,3
3,13,4,7,1,0.47278699154549025,1
3,10,3,2,0,-0.7291224362921174,7
1,11,5,3,0,-0.7163324773177244,7
2,7,11,11,2,0.6456440575638673,5
3,5,1,2,2,0.109428879959724,3
2,8,13,6,0,-0.8235832176331158,0
1,5,6,3,1,-1.2487723055860527,3
1,0,6,12,1,-0.7306248712318804,9
2,8,11,10,2,1.2767823041827824,5
1,11,6,9,1,-1.2911871996547473,6
2,8,13,6,1,0.6225296738752053,0
0,12,7,8,2,-1.1615540311341683,6
0,9,2,0,2,1.1624431528695343,7
1,3,1,3,2,-1.2378700212795672,3
3,10,3,5,2,1.6520828473410236,7
3,5,4,5,2,1.1270396218530672,3
3,13,3,7,1,-1.2251185862779885,1
1,5,1,9,1,-0.642982833079037,2
2,1,13,11,1,-0.17749766956219967,5
2,8,9,11,2,0.0966774449581457,5
0,12,2,1,0,-0.8277052827242606,7
3,10,1,5,0,0.1543863562341718,7
1,5,6,9,2,1.4400083769975502,9
1,5,0,9,1,0.26510425410286265,2
3,6,4,7,2,-0.8633784815504288,3
1,3,1,3,2,0.12456880127579784,3
2,8,9,4,1,0.7632192225935277,0
3,6,8,2,1,-1.0285692769787331,0
0,9,10,1,0,-0.07402227858262311,4
1,3,1,9,0,-1.337724158814587,2
3,13,1,5,0,1.563631805759077,7
1,11,0,3,0,-0.06627896004692095,7
1,3,6,3,0,1.1818207111951957,8
3,10,4,2,0,1.3961295719619065,7
2,1,1,4,1,-0.12159938500845197,3
0,11,10,1,2,-1.5717187696894748,4
0,2,2,8,1,1.6535082343351577,2
0,2,7,1,1,0.07460320853547346,8
1,0,1,9,0,-0.07463866214765398,2
2,7,9,10,0,-0.6186356822603132,5
0,11,2,8,2,-0.8414583410190144,1
1,0,6,9,1,0.186361253670154,9
3,5,3,2,0,0.060503434485389786,3
2,1,9,11,1,1.537859267946219,9
3,13,3,5,1,1.593564932635894,7
1,5,5,3,1,-0.3612570198870622,3
2,1,13,11,1,0.31580180232666105,5
3,10,4,2,2,0.311718261208331,7
0,11,10,0,2,-0.7886034503176075,4
1,3,5,9,1,-0.6291527268386544,9
1,5,0,9,0,0.5782271051386032,2
1,11,5,9,2,0.5824647421481913,1
3,10,8,5,2,-1.6241113727171086,6
1,0,6,3,2,-1.3036689668466248,8
1,5,6,9,1,1.6056614600996275,9
3,10,4,7,0,-0.849355755445974,1
0,9,2,1,2,0.9935925800238589,7
3,13,1,2,0,0.7170289791890182,7
0,12,10,1,0,-0.881292128909142,4
1,0,6,3,1,1.6078188025772358,8
1,3,0,12,2,1.4334978255919102,2
0,2,10,0,1,-1.6657172633567001,8
0,12,7,8,0,-1.267610528292312,6
3,6,4,2,0,-1.3331012820768544,3
3,13,3,7,2,-1.328324309447864,1
1,3,0,9,2,-1.5287645400013778,2
0,12,10,8,2,-0.7590170391961202,6
3,6,3,2,2,1.2207684477105911,3
0,12,10,0,1,0.1318113081649119,4
0,11,2,8,2,1.0178626828969537,1
1,5,6,9,1,0.4098388199667007,9
2,8,11,10,0,0.8496284936163093,5
3,6,1,2,0,-0.938654324429838,3
3,5,1,2,2,-0.9275979442320946,3
1,3,1,3,2,-1.5735293964117532,3
1,3,1,12,1,1.1259224266414483,2
0,9,7,8,1,1.0279944877471505,6
0,11,7,1,1,-0.013269973454256224,4
2,4,13,4,1,-1.4135008133405835,0
1,11,5,3,2,-0.978796304102481,7
3,6,4,7,1,-0.49682288022106463,3
0,9,2,8,1,0.12121721564094183,1
1,11,0,3,2,-1.539435680470977,7
2,1,11,4,2,0.9304517885809969,8
1,5,6,9,1,-0.036731072898248236,9
3,5,4,5,1,0.09633072920281564,3
2,4,13,10,2,-0.06543143264500369,5
1,5,6,3,1,-1.0869330957926044,3
2,4,1,10,0,1.2339051224403144,2
3,6,1,2,0,-0.07471571009328278,3
3,5,1,7,0,1.4195906714058986,3
1,5,0,12,0,-0.30470382779546923,2
0,9,12,0,0,0.44104323794639444,4
1,0,6,12,2,-0.17807552915441613,9
2,4,9,6,0,-1.1143621644364834,0
1,3,1,3,1,-0.7421820630762114,3
0,12,10,1,1,0.20084626744838213,4
3,5,8,7,2,0.17002708919683285,0
3,6,4,7,1,-1.2056639800066982,3
2,1,1,10,1,1.2582907972318524,2
1,11,6,3,2,-0.24006060141284474,7
1,5,5,12,0,0.72477229772472,9
0,12,12,1,1,0.21097807229857896,4
1,5,6,3,1,1.4172792330370323,3
1,11,5,3,0,0.09779464016976422,7
0,11,7,0,1,0.17804007554223583,4
0,11,12,8,2,-1.1758849490211387,6
2,7,11,10,1,1.4416263838557564,5
1,0,1,9,0,-0.6156693363536017,2
1,11,1,9,0,-0.5751806409256286,1
0,12,10,8,0,-1.7126009382718692,6
0,9,10,0,0,-1.3425781793892058,4
2,1,1,4,1,-0.01092001111257554,3
3,6,3,7,1,-0.8865313892119053,3
2,7,9,11,2,1.450525421575891,5
2,1,13,4,2,0.887574606838529,8
1,11,5,12,0,-0.3283960710763479,1
0,12,7,0,0,0.26810912398238856,4
3,6,3,2,2,1.4220947296388369,3
3,5,4,2,1,-0.8445402588441694,3
2,4,9,6,2,1.2940410440036496,0
0,11,2,8,0,0.5981439990836668,1
3,10,4,5,2,-0.6294223946483555,7
1,0,0,3,0,1.3885018253446484,3
1,3,0,9,2,0.06558859889689517,2
2,7,1,6,1,0.3929267959011631,3
1,3,6,9,1,0.09636925317563005,9
2,1,9,6,1,1.6278897924135574,8
1,5,1,9,0,0.9373861036875958,2
1,11,1,3,1,0.9057579220069432,7
1,11,1,9,1,0.2223041203060235,1
3,13,1,5,2,1.344160732635232,7
3,5,1,5,1,0.7575947225626198,3
2,7,11,11,2,0.00040603689486859445,5
2,8,13,11,0,-0.820424251862332,5
3,6,4,5,1,0.06431730779401904,3
2,4,9,10,1,-0.12475835077923596,5
0,12,12,1,1,-1.1468763974918679,4
1,0,1,9,1,-0.5371189557849653,2
2,8,11,11,1,1.4305314796851987,5
2,8,9,6,1,-0.23008289245390554,0
3,13,3,2,2,0.8136471030076253,7
2,8,9,4,0,-1.0098081022181025,0
3,5,3,5,1,0.019706547274901298,3
0,11,7,8,0,-0.8622612863388103,6
0,9,12,0,1,-1.1286930823234538,4
3,10,3,2,1,0.14930119182266596,7
0,12,10,1,2,0.4888514882091101,4
2,8,11,11,0,-1.280747203022035,5
3,6,3,2,2,-0.37073391719941357,3
3,10,3,2,1,1.5902133470010382,7
2,8,13,4,0,1.7016632003532035,0
1,3,1,9,2,0.41592560767138187,2
0,2,12,0,0,1.5094670999819793,8
3,10,4,5,2,1.552845093371035,7
1,11,1,3,2,-0.6986499737958979,7
1,5,5,3,1,-1.3777890905416008,3
2,4,11,10,1,-0.7613284775649864,5
3,6,3,7,2,0.5840827490063976,3
0,2,10,0,0,1.0369705734129144,8
0,9,12,1,0,1.4243676440348887,4
2,7,9,11,0,-0.5588464764523077,5
2,7,9,4,0,1.413812075483733,0
2,8,1,4,0,-0.18354593329406618,7
2,8,9,4,1,1.730209464208701,0
1,0,6,3,2,0.7132536298532034,8
2,4,13,4,2,1.531579860377466,0
1,11,6,3,1,-0.9029040776580409,7
0,11,2,8,2,0.10630843816175485,1
3,6,1,5,2,0.4832269881782027,3
3,6,8,2,2,-0.7297773438299628,0
0,11,7,1,0,-0.404557965330489,4
3,10,8,7,2,-0.07382965871855067,6
1,3,5,12,0,0.1477602329100886,9
0,9,2,1,0,-0.0439350558145479,7
0,2,7,0,1,1.0177471109785106,8
3,6,8,7,0,-1.2800922954841896,0
0,11,7,1,2,-1.1744210380541902,4
1,5,6,9,1,-0.0025217850390285524,9
0,12,10,0,1,0.5115035842239989,4
0,9,7,8,1,-0.3337509032975545,6
2,1,13,4,2,1.4323806303802917,8
2,8,13,6,0,1.4569974490087165,0
0,11,12,0,2,1.0811190462582585,4
2,8,13,11,0,1.2782847391225454,5
3,10,1,2,1,0.3130666002568359,7
1,5,1,12,1,-1.611629605525231,2
0,12,12,0,2,-1.0677866813038295,4
1,5,5,3,2,0.6110880539493175,3
0,9,7,8,1,0.26260019586992434,6
1,0,5,9,0,1.1060440566691991,9
1,11,6,9,2,1.2974311536113199,6
1,0,5,3,2,1.7069795086015958,8
3,5,1,2,0,1.2337125025762419,3
1,5,6,12,0,0.661053646689642,9
3,10,3,2,2,-1.4401594025281736,7
0,2,7,1,0,-1.6405225851360585,8
3,13,1,2,2,0.633624578045763,7
2,8,1,6,0,0.251736435536253,1
1,5,0,12,1,-0.895160759122339,2
1,5,0,9,1,-0.41881183527183047,2
0,2,12,0,1,-0.1015283951721308,8
2,1,11,4,1,0.6880974756053764,8
3,10,1,7,0,1.1714577625081126,1
1,3,1,3,1,0.7067816024203782,3
0,2,7,0,0,-0.3511637390096798,8
2,8,1,4,1,0.7071283181757082,7
0,9,7,8,1,1.4583843120300364,6
2,7,13,11,0,0.41473136451413406,5
2,8,13,11,1,0.18420391119254576,5
3,6,8,7,1,-0.2212994266522141,0
2,1,13,6,0,-1.3198875594015027,8
2,1,13,6,2,-1.3709318233806314,8
1,3,5,3,0,1.2381042354770877,3
2,1,1,10,0,-0.07479275803891158,2
2,7,1,6,1,1.699775525685296,3
0,2,2,0,0,-1.0686342087057472,3
3,5,8,2,0,0.6910638215120879,0
2,8,9,4,1,-0.5519892092913378,0
1,0,6,12,0,-0.7383681897675821,9
1,3,5,9,0,0.4960939950982242,9
1,5,5,3,2,-0.5445540825381515,3
2,1,1,4,0,-0.7078186793257338,3
2,1,13,6,2,-0.10041119996051184,8
2,1,13,10,0,0.48569252243832656,5
1,5,0,12,1,1.0227552274443872,2
1,3,0,12,2,1.322125020185374,2
3,10,4,2,2,0.775778037731034,7
2,7,11,4,1,0.2752360589530594,0
2,8,1,6,2,-0.1710641661021887,1
2,8,1,4,0,1.1167151971387979,7
3,5,1,2,1,0.3436546346714988,3
2,4,11,4,0,-1.7200360650250555,0
2,7,1,6,0,0.08307848255464968,3
0,9,12,8,0,1.4586925038125516,6
1,0,5,9,1,0.9070677370826341,9
3,5,1,5,2,-0.7554343097243775,3
0,2,2,1,0,0.5266820295128871,3
2,8,1,10,2,0.7478096334677531,1
3,10,1,2,1,-0.9562983039788499,7
3,6,1,2,1,0.18019741801984407,3
2,7,13,6,2,-0.5792256580711445,0
1,3,5,12,0,-0.6315412131531495,9
1,0,1,3,2,-0.22091418692406964,3
2,8,11,6,2,1.3295986709113745,0
1,5,1,9,1,1.2790552185788338,2
2,7,1,6,1,0.8611856854606402,3
3,13,8,2,2,-0.8245848409262911,4
0,11,10,1,2,0.9875443162919921,4
0,12,10,0,1,0.3053232817211342,4
0,2,7,8,1,0.33883913806969423,9
0,2,10,8,0,1.398094294575443,5
1,3,6,12,1,0.06947952015115323,9
2,4,9,10,0,-0.17183464555847738,5
3,5,8,5,1,-1.1508058427189403,0
3,6,4,2,2,0.6270755026673086,3
0,9,7,8,0,-0.7330133575463754,6
2,1,1,6,0,0.21244198326552752,3
3,10,8,5,1,0.4353802139426722,6
1,0,6,12,1,1.29369432824832,9
0,9,12,1,0,1.4907829731669775,4
2,8,9,10,0,1.5247225932164958,6
2,1,9,10,2,1.7253554436340819,9
0,9,2,0,0,-0.12252396035599848,7
1,11,0,12,1,0.8138397228716974,1
1,5,1,12,2,-1.6155590507523037,2
0,2,7,1,2,-0.30062028667713897,8
1,5,1,9,2,0.6721100268873853,2
3,10,1,5,0,-1.6952651505053729,7
1,3,6,3,1,1.3491688491011085,8
0,9,2,0,1,-0.919161194185733,7
0,2,7,1,2,1.4581531681931497,8
3,10,4,7,2,-1.0448263935064253,1
2,1,1,4,1,1.451103281168108,3
3,10,4,2,1,0.43187453241655854,7
2,4,9,10,2,1.307293290651816,5
3,5,8,7,1,1.0135865219145512,0
2,1,1,4,2,-1.3745916007980026,3
0,11,10,1,0,1.0769199332214852,4
2,7,9,11,2,-0.2951113585646745,5
0,9,10,0,2,-0.9080277660423609,4
3,5,8,5,1,-1.2254267780605042,0
1,11,6,9,0,-1.6833997668785263,6
2,7,1,6,2,-0.3093267045332016,3
0,2,12,0,1,-1.1269980275196185,8
1,5,0,12,2,1.6726161248511184,2
2,4,11,4,2,1.3544466333766865,0
2,4,13,10,0,0.8965892164771073,5
3,10,1,7,0,-1.2310127541185973,1
0,11,10,8,0,0.72920255459838,6
3,10,4,5,2,-0.15958402220348653,7
0,9,12,8,1,-0.8800978857518944,6
0,9,7,1,0,-1.6385963864953366,4
3,10,8,7,0,-0.7626768166134916,6
0,9,12,1,2,-1.414155720878429,4
2,1,1,11,1,-0.9262110812107749,2
2,4,1,10,1,0.9369238160138225,2
3,5,8,7,0,1.360764564918254,0
2,7,13,11,0,1.655472956948694,5
1,11,6,9,1,0.12730400334562297,6
1,3,1,3,1,-0.5496777709224717,3
3,6,1,7,0,1.2082866805187138,3
0,9,10,0,1,-0.867462022668759,4
0,2,7,0,2,1.3383821367130664,8
3,5,8,2,2,0.3587560320147578,0
2,8,11,10,1,-1.490587282942271,5
0,11,7,0,2,-0.0346507783662688,4
1,5,1,3,1,0.4588413133866642,3
2,1,9,10,1,-1.4947478720062304,9
3,5,3,2,1,0.10492157514043508,3
1,3,1,9,1,-0.15966107014911554,2
0,11,7,8,1,-1.2179916513073177,6
1,3,1,12,2,-0.8782487350568013,2
3,10,4,5,1,-0.7079727752169916,7
1,11,0,9,2,0.9548759873453498,1
1,11,1,12,2,0.9059505418710156,1
3,13,8,7,2,-1.569176187483722,6
2,8,9,11,2,-1.0751447601113868,5
0,11,7,1,1,1.5395928467228686,4
1,0,1,9,1,-0.8964320502252155,2
3,6,1,2,1,-0.698996689551228,3
0,11,12,8,1,1.6449559123703528,6
2,4,9,11,2,1.2792093144700918,5
2,8,9,11,2,1.197345872239414,5
3,13,3,5,0,-0.64005501114514,7
0,11,7,1,0,0.8857254561434363,4
1,11,5,12,0,0.7184543661831524,1
0,9,7,8,0,-0.7772003543645343,6
0,2,12,1,1,0.021863889752509975,8
1,11,6,9,0,-0.9810306945257182,6
1,0,6,9,0,1.0520719707561734,9
1,3,6,12,2,-0.981107742471347,9
3,13,4,7,1,-1.2382937849805258,1
3,10,3,5,1,0.10287980458127005,7
2,7,11,6,2,0.24037186355599405,0
3,6,4,7,0,0.7228075751111837,3
2,7,11,4,1,-1.690873417604527,0
2,8,13,6,2,-1.1384011234726918,0
2,8,1,10,1,0.9719421073021455,1
2,7,11,6,1,-1.2560918604207956,0
1,5,0,9,2,-1.1709924044737052,2
2,7,9,6,0,0.6854778454539948,0
0,9,2,1,0,0.405254467201783,7
1,0,6,12,0,0.45052013525874596,9
3,6,3,7,0,-1.1287701302690827,3
0,9,12,1,2,-0.8672694028046871,4
2,8,13,4,0,1.6570909638069,0
0,12,10,1,2,-1.073565277225995,4
0,9,10,1,1,0.947749052374679,4
1,5,6,9,1,-0.2732682659788891,9
1,0,6,12,2,-1.519518786525913,9
2,7,1,6,1,-1.4732514951757747,3
1,3,1,9,0,0.9468630009999469,2
0,12,12,8,2,1.4336519214831678,6
1,0,1,12,2,-0.025482072836432907,2
2,1,1,11,2,-0.57918713409833,2
3,5,8,5,0,0.8811796273513326,0
1,0,5,12,2,-0.7951525256960617,9
3,13,8,2,2,-0.9043679886249895,4
2,1,9,4,2,0.8540587504899694,8
0,2,7,1,1,1.0394361076730383,8
2,4,11,6,0,1.511585918486773,0
1,11,0,9,0,0.927254298837399,1
3,13,8,5,0,-0.7369428027734479,6
2,4,1,6,0,0.19113822629914418,3
3,13,3,2,2,-0.5531449284757709,7
3,10,3,2,2,-0.2906811016910144,7
3,5,3,5,2,0.1333907910503037,3
0,11,2,0,0,-0.7607120939999553,7
0,2,10,8,1,0.387186723951812,5
2,1,11,10,2,1.1482278069010075,5
3,5,3,2,0,0.8958957849664476,3
1,3,0,9,1,-0.07856810737472644,2
1,5,5,3,2,1.542713288520838,3
0,11,10,0,1,-1.1168276986966073,4
1,0,5,9,0,0.20442899692012498,9
3,6,4,7,1,0.10811906488403347,3
2,4,13,10,1,-1.6897176984200941,5
3,5,4,5,1,0.6427162356299702,3
0,2,7,8,0,0.5571544920091063,9
1,3,5,9,0,-0.6637472544260183,9
0,12,12,0,2,1.4276036577513016,4
1,5,5,3,2,0.3311343435068069,3
1,5,1,3,1,0.2829023295431324,3
2,8,9,6,2,1.1751560638982985,0
0,12,10,8,0,1.0342353713430894,6
2,7,1,11,1,-0.04659320993874424,2
1,0,5,3,0,0.9478646242931226,8
2,4,1,6,0,-0.945627163509251,3
0,11,12,1,0,1.4537614352923038,4
0,12,2,1,2,1.154314594605688,7
2,7,1,6,1,1.4501016578749326,3
0,9,10,8,2,-0.4441606093837297,6
1,5,6,9,1,0.03673414325888212,9
0,11,2,1,1,-0.9353412627677964,7
1,0,5,12,1,-1.6784686983582786,9
3,10,8,7,1,-0.9766389616248725,6
